design,seed,pull_id,method,position,log_scale
15-day step,1206,P001,sequential,14,0.017405212782428993
15-day step,1206,P001,sequential,15,0.0024438541197565437
15-day step,1206,P001,sequential,16,0.03365914928396467
15-day step,1206,P001,sequential,17,-0.06178463401998811
15-day step,1206,P002,graph,0,0.00641200874500941
15-day step,1206,P002,graph,1,-0.04189619529794295
15-day step,1206,P002,graph,2,-0.03450875695871614
15-day step,1206,P002,graph,3,-0.035218921467980585
15-day step,1206,P002,graph,4,-0.018985520076985948
15-day step,1206,P002,graph,5,-0.03742079948469661
15-day step,1206,P002,graph,6,-0.015781576149337718
15-day step,1206,P002,graph,7,-0.025579931487297716
15-day step,1206,P002,graph,8,0.009137356246618997
15-day step,1206,P002,graph,9,0.0
15-day step,1206,P002,graph,10,0.05349557562195003
15-day step,1206,P002,graph,11,0.10628638071372787
15-day step,1206,P002,graph,12,0.04534342692443427
15-day step,1206,P002,graph,13,-0.0691670904465035
15-day step,1206,P002,graph,14,-0.06850609032677507
15-day step,1206,P002,graph,15,-0.0006873153389490537
15-day step,1206,P002,graph,16,-0.014638808196451683
15-day step,1206,P002,graph,17,-0.016752434037000774
15-day step,1206,P002,sequential,0,0.0
15-day step,1206,P002,sequential,1,-0.05255925566005261
15-day step,1206,P002,sequential,2,-0.04475384885535512
15-day step,1206,P002,sequential,3,-0.04492890664621834
15-day step,1206,P002,sequential,4,-0.027660787907800348
15-day step,1206,P002,sequential,5,-0.043637749329169855
15-day step,1206,P002,sequential,6,-0.024081775473094
15-day step,1206,P002,sequential,7,-0.03437954507793875
15-day step,1206,P002,sequential,8,-0.0014268899469077057
15-day step,1206,P002,sequential,9,-0.01070967262252867
15-day step,1206,P002,sequential,10,0.043722879081895705
15-day step,1206,P002,sequential,11,0.09534430972963288
15-day step,1206,P002,sequential,12,0.032525491492274725
15-day step,1206,P002,sequential,13,-0.08401109291889883
15-day step,1206,P002,sequential,14,-0.0853864276731886
15-day step,1206,P002,sequential,15,-0.01993722822687763
15-day step,1206,P002,sequential,16,-0.03167018934387243
15-day step,1206,P002,sequential,17,-0.03381172508017419
15-day step,1207,P001,graph,0,0.23576468410525322
15-day step,1207,P001,graph,1,0.28368153760304443
15-day step,1207,P001,graph,2,0.2838616535937096
15-day step,1207,P001,graph,3,-0.041841678139218096
15-day step,1207,P001,graph,4,-0.0030100115958928315
15-day step,1207,P001,graph,5,0.0
15-day step,1207,P001,graph,6,-0.020288216689317642
15-day step,1207,P001,graph,7,-0.030797987912112086
15-day step,1207,P001,graph,8,-0.0633759566122202
15-day step,1207,P001,graph,9,-0.03241513595126473
15-day step,1207,P001,graph,10,0.008480770165653415
15-day step,1207,P001,graph,11,0.15631608584568216
15-day step,1207,P001,graph,12,0.1837323564957142
15-day step,1207,P001,graph,13,0.23282818398121688
15-day step,1207,P001,graph,14,0.20339902022647804
15-day step,1207,P001,graph,15,0.21472523786645473
15-day step,1207,P001,graph,16,0.15759217596189087
15-day step,1207,P001,graph,17,0.19543576700514356
15-day step,1207,P001,sequential,0,0.0
15-day step,1207,P001,sequential,1,0.047426548422251115
15-day step,1207,P001,sequential,2,0.04875730640084
15-day step,1207,P001,sequential,3,-0.2799811764710055
15-day step,1207,P001,sequential,4,-0.23953023138339274
15-day step,1207,P001,sequential,5,-0.2333902008997632
15-day step,1207,P001,sequential,6,-0.25211014427366135
15-day step,1207,P001,sequential,7,-0.2637899623717907
15-day step,1207,P001,sequential,8,-0.29708306822312247
15-day step,1207,P001,sequential,9,-0.26619672150644996
15-day step,1207,P001,sequential,10,-0.22554169105804633
15-day step,1207,P001,sequential,11,-0.07810196909108796
15-day step,1207,P001,sequential,12,-0.05011606849622319
15-day step,1207,P001,sequential,13,-0.000461808643886244
15-day step,1207,P001,sequential,14,-0.030761801519329942
15-day step,1207,P001,sequential,15,-0.01360932108967874
15-day step,1207,P001,sequential,16,-0.07230734504684817
15-day step,1207,P001,sequential,17,-0.032419871760714015
15-day step,1207,P002,graph,0,0.3543493462140954
15-day step,1207,P002,graph,1,0.29010408643686453
15-day step,1207,P002,graph,2,0.33828009387794983
15-day step,1207,P002,graph,3,-0.030289170013188326
15-day step,1207,P002,graph,4,-0.038477376762279226
15-day step,1207,P002,graph,5,-0.03855625446705232
15-day step,1207,P002,graph,6,-0.06492694306811862
15-day step,1207,P002,graph,7,-0.007553314956413622
15-day step,1207,P002,graph,8,-0.026774746277875343
15-day step,1207,P002,graph,9,0.0
15-day step,1207,P002,graph,10,0.013495420525905369
15-day step,1207,P002,graph,11,0.20689938237794914
15-day step,1207,P002,graph,12,0.2210107661118367
15-day step,1207,P002,graph,13,0.21599596745581529
15-day step,1207,P002,graph,14,0.21014293695911604
15-day step,1207,P002,graph,15,0.20003682748710389
15-day step,1207,P002,graph,16,0.2791585616588924
15-day step,1207,P002,graph,17,0.2618600774118695
15-day step,1207,P002,sequential,0,0.0
15-day step,1207,P002,sequential,1,-0.06539928264001177
15-day step,1207,P002,sequential,2,-0.01615472018856002
15-day step,1207,P002,sequential,3,-0.3835338335525558
15-day step,1207,P002,sequential,4,-0.3939361416040072
15-day step,1207,P002,sequential,5,-0.39566289531146
15-day step,1207,P002,sequential,6,-0.4179340839658388
15-day step,1207,P002,sequential,7,-0.35955138472913845
15-day step,1207,P002,sequential,8,-0.38165554709500665
15-day step,1207,P002,sequential,9,-0.3560659027807157
15-day step,1207,P002,sequential,10,-0.34167165272063466
15-day step,1207,P002,sequential,11,-0.1450824732332235
15-day step,1207,P002,sequential,12,-0.13394754616469817
15-day step,1207,P002,sequential,13,-0.13693243398292498
15-day step,1207,P002,sequential,14,-0.1444550502477733
15-day step,1207,P002,sequential,15,-0.1552894715961027
15-day step,1207,P002,sequential,16,-0.07630809503557903
15-day step,1207,P002,sequential,17,-0.09599045017456587
15-day step,1208,P001,graph,0,0.08580898039290188
15-day step,1208,P001,graph,1,0.04758508269292618
15-day step,1208,P001,graph,2,0.10537132158969088
15-day step,1208,P001,graph,3,-0.010622687551293674
15-day step,1208,P001,graph,4,-0.0733943476238187
15-day step,1208,P001,graph,5,0.011208776923451756
15-day step,1208,P001,graph,6,-0.04587934002338441
15-day step,1208,P001,graph,7,0.022544864405226198
15-day step,1208,P001,graph,8,-0.07970936891528686
15-day step,1208,P001,graph,9,-0.002826695239129001
15-day step,1208,P001,graph,10,0.0
15-day step,1208,P001,graph,11,0.261589150647242
15-day step,1208,P001,graph,12,0.21470479924584848
15-day step,1208,P001,graph,13,-0.14088116467629977
15-day step,1208,P001,graph,14,-0.04950499391596288
15-day step,1208,P001,graph,15,-0.051802713253960846
15-day step,1208,P001,graph,16,-0.08442828818834686
15-day step,1208,P001,graph,17,-0.056282312835801186
15-day step,1208,P001,sequential,0,0.0
15-day step,1208,P001,sequential,1,-0.04017234784436665
15-day step,1208,P001,sequential,2,0.014878567949233347
15-day step,1208,P001,sequential,3,-0.10022374655735858
15-day step,1208,P001,sequential,4,-0.16483365185662324
15-day step,1208,P001,sequential,5,-0.08074408237951398
15-day step,1208,P001,sequential,6,-0.13916014507728544
15-day step,1208,P001,sequential,7,-0.06976850390319432
15-day step,1208,P001,sequential,8,-0.17014714713126766
15-day step,1208,P001,sequential,9,-0.09384739247403492
15-day step,1208,P001,sequential,10,-0.09015053405594546
15-day step,1208,P001,sequential,11,0.17060463735290937
15-day step,1208,P001,sequential,12,0.12457813519142705
15-day step,1208,P001,sequential,13,-0.23386470815279478
15-day step,1208,P001,sequential,14,-0.14562799658046344
15-day step,1208,P001,sequential,15,-0.15017104007251691
15-day step,1208,P001,sequential,16,-0.18322762788528113
15-day step,1208,P001,sequential,17,-0.15276644378476653
15-day step,1208,P002,graph,0,0.12287510438618622
15-day step,1208,P002,graph,1,0.1462365499773292
15-day step,1208,P002,graph,2,0.14625914882634636
15-day step,1208,P002,graph,3,-0.028375153203602378
15-day step,1208,P002,graph,4,-0.04063117964783575
15-day step,1208,P002,graph,5,-0.011069142706009767
15-day step,1208,P002,graph,6,-0.014346650552817001
15-day step,1208,P002,graph,7,0.0
15-day step,1208,P002,graph,8,-0.007298111367744152
15-day step,1208,P002,graph,9,0.05657810104087861
15-day step,1208,P002,graph,10,0.05214789582192998
15-day step,1208,P002,graph,11,0.3031968966897511
15-day step,1208,P002,graph,12,0.24344298458923833
15-day step,1208,P002,graph,13,0.07127921186031289
15-day step,1208,P002,graph,14,0.07790928591789846
15-day step,1208,P002,graph,15,0.04773469214480297
15-day step,1208,P002,graph,16,0.04930727939572202
15-day step,1208,P002,graph,17,0.019602516463084193
15-day step,1208,P002,sequential,0,0.0
15-day step,1208,P002,sequential,1,0.02582516684905631
15-day step,1208,P002,sequential,2,0.026836288195754777
15-day step,1208,P002,sequential,3,-0.14489404314288182
15-day step,1208,P002,sequential,4,-0.15785097260443556
15-day step,1208,P002,sequential,5,-0.1298138577118796
15-day step,1208,P002,sequential,6,-0.13535202845163988
15-day step,1208,P002,sequential,7,-0.11858319083672508
15-day step,1208,P002,sequential,8,-0.1259793309859986
15-day step,1208,P002,sequential,9,-0.06221496665767215
15-day step,1208,P002,sequential,10,-0.06652886950616904
15-day step,1208,P002,sequential,11,0.18464813714770195
15-day step,1208,P002,sequential,12,0.1259193986452528
15-day step,1208,P002,sequential,13,-0.04929643575463599
15-day step,1208,P002,sequential,14,-0.04624827013814501
15-day step,1208,P002,sequential,15,-0.07201532118518966
15-day step,1208,P002,sequential,16,-0.07062459391868571
15-day step,1208,P002,sequential,17,-0.0999365025982884
15-day step,1209,P001,graph,0,0.14769726999420948
15-day step,1209,P001,graph,1,0.17240327837719138
15-day step,1209,P001,graph,2,0.21198450178793096
15-day step,1209,P001,graph,3,-0.021455676931981443
15-day step,1209,P001,graph,4,-0.018611601401831192
15-day step,1209,P001,graph,5,-0.010904504634241688
15-day step,1209,P001,graph,6,0.011190222732069018
15-day step,1209,P001,graph,7,0.01014527303550573
15-day step,1209,P001,graph,8,0.005683687116314095
15-day step,1209,P001,graph,9,-0.0794467586755936
15-day step,1209,P001,graph,10,0.0
15-day step,1209,P001,graph,11,0.23284671803896825
15-day step,1209,P001,graph,12,0.22250216468959128
15-day step,1209,P001,graph,13,0.1460168707462736
15-day step,1209,P001,graph,14,0.14070611403281
15-day step,1209,P001,graph,15,0.12194432601610637
15-day step,1209,P001,graph,16,0.10064298581328694
15-day step,1209,P001,graph,17,0.17538368561992662
15-day step,1209,P001,sequential,0,0.0
15-day step,1209,P001,sequential,1,0.025054996668461685
15-day step,1209,P001,sequential,2,0.06614089503138049
15-day step,1209,P001,sequential,3,-0.1684542763239194
15-day step,1209,P001,sequential,4,-0.1653709083163413
15-day step,1209,P001,sequential,5,-0.1620469025592307
15-day step,1209,P001,sequential,6,-0.13963443789657964
15-day step,1209,P001,sequential,7,-0.14300232014233547
15-day step,1209,P001,sequential,8,-0.15013673733055244
15-day step,1209,P001,sequential,9,-0.23526978454396172
15-day step,1209,P001,sequential,10,-0.15731283233241647
15-day step,1209,P001,sequential,11,0.07687474903405003
15-day step,1209,P001,sequential,12,0.0652990567836542
15-day step,1209,P001,sequential,13,-0.01255735976779282
15-day step,1209,P001,sequential,14,-0.016173908073379855
15-day step,1209,P001,sequential,15,-0.03352354237576128
15-day step,1209,P001,sequential,16,-0.05445922744079468
15-day step,1209,P001,sequential,17,0.027093887398346492
15-day step,1209,P002,graph,0,0.15158989206262302
15-day step,1209,P002,graph,1,0.1392135066552548
15-day step,1209,P002,graph,2,0.12491435113943505
15-day step,1209,P002,graph,3,0.014919595004568277
15-day step,1209,P002,graph,4,-0.04244503860442102
15-day step,1209,P002,graph,5,-0.03322569544155678
15-day step,1209,P002,graph,6,-0.03510470892476585
15-day step,1209,P002,graph,7,0.0
15-day step,1209,P002,graph,8,-0.022999523790386594
15-day step,1209,P002,graph,9,-0.07032092421219184
15-day step,1209,P002,graph,10,-0.06257897880516936
15-day step,1209,P002,graph,11,0.15837857749663928
15-day step,1209,P002,graph,12,0.1396497707114703
15-day step,1209,P002,graph,13,0.06779241353136861
15-day step,1209,P002,graph,14,0.11757497798299636
15-day step,1209,P002,graph,15,0.11895976275098857
15-day step,1209,P002,graph,16,0.096832002043119
15-day step,1209,P002,graph,17,0.08390664931183747
15-day step,1209,P002,sequential,0,0.0
15-day step,1209,P002,sequential,1,-0.012621703657212154
15-day step,1209,P002,sequential,2,-0.027663097460424776
15-day step,1209,P002,sequential,3,-0.13219894438414573
15-day step,1209,P002,sequential,4,-0.1928742774412558
15-day step,1209,P002,sequential,5,-0.18554897322367392
15-day step,1209,P002,sequential,6,-0.1877518025949204
15-day step,1209,P002,sequential,7,-0.1507832616772266
15-day step,1209,P002,sequential,8,-0.1732492816921165
15-day step,1209,P002,sequential,9,-0.2201893839588429
15-day step,1209,P002,sequential,10,-0.21188778515251921
15-day step,1209,P002,sequential,11,0.0113872098155752
15-day step,1209,P002,sequential,12,-0.0067822480294070925
15-day step,1209,P002,sequential,13,-0.07816192920540203
15-day step,1209,P002,sequential,14,-0.027616535499918514
15-day step,1209,P002,sequential,15,-0.028388880960361258
15-day step,1209,P002,sequential,16,-0.052652511789046924
15-day step,1209,P002,sequential,17,-0.06825959429639676
15-day step,1210,P001,graph,0,0.13829298180618008
15-day step,1210,P001,graph,1,0.16038056006353707
15-day step,1210,P001,graph,2,0.15756164716960278
15-day step,1210,P001,graph,3,-0.025932127486207535
15-day step,1210,P001,graph,4,-0.04586647726281084
15-day step,1210,P001,graph,5,-0.0049936360715717824
15-day step,1210,P001,graph,6,-0.03973547913246824
15-day step,1210,P001,graph,7,0.0
15-day step,1210,P001,graph,8,-0.0010226040047119152
15-day step,1210,P001,graph,9,-0.07359779258399061
15-day step,1210,P001,graph,10,-0.07305911892005645
15-day step,1210,P001,graph,11,0.43884989958325826
15-day step,1210,P001,graph,12,0.43869360845338506
15-day step,1210,P001,graph,13,0.3436276205973452
15-day step,1210,P001,graph,14,0.36268235760594786
15-day step,1210,P001,graph,15,0.34850157587595315
15-day step,1210,P001,graph,16,0.2784429744499704
15-day step,1210,P001,graph,17,0.34012499462454254
15-day step,1210,P001,sequential,0,0.0
15-day step,1210,P001,sequential,1,0.02226998042083132
15-day step,1210,P001,sequential,2,0.016495699422767345
15-day step,1210,P001,sequential,3,-0.16830588638610544
15-day step,1210,P001,sequential,4,-0.19101732200052868
15-day step,1210,P001,sequential,5,-0.1504955446474005
15-day step,1210,P001,sequential,6,-0.18836780773868972
15-day step,1210,P001,sequential,7,-0.15125548792247756
15-day step,1210,P001,sequential,8,-0.15133976427957427
15-day step,1210,P001,sequential,9,-0.22504798611551097
15-day step,1210,P001,sequential,10,-0.22704950692734172
15-day step,1210,P001,sequential,11,0.28635638902630867
15-day step,1210,P001,sequential,12,0.2853783568220935
15-day step,1210,P001,sequential,13,0.1911107743269374
15-day step,1210,P001,sequential,14,0.21241037276997668
15-day step,1210,P001,sequential,15,0.19877334369070201
15-day step,1210,P001,sequential,16,0.12981614777688197
15-day step,1210,P001,sequential,17,0.1927348646885025
15-day step,1210,P002,graph,0,0.10853897297486603
15-day step,1210,P002,graph,1,0.13137099750186912
15-day step,1210,P002,graph,2,0.05100559372021035
15-day step,1210,P002,graph,3,-0.02394649272510898
15-day step,1210,P002,graph,4,-0.08216948360016801
15-day step,1210,P002,graph,5,-0.07788800963548895
15-day step,1210,P002,graph,6,-0.04730397167905847
15-day step,1210,P002,graph,7,-0.04145910794773281
15-day step,1210,P002,graph,8,0.0
15-day step,1210,P002,graph,9,-0.05803887655026235
15-day step,1210,P002,graph,10,-0.0010082903994539003
15-day step,1210,P002,graph,11,0.28720773779667425
15-day step,1210,P002,graph,12,0.32408819318735954
15-day step,1210,P002,graph,13,0.2655057381329646
15-day step,1210,P002,graph,14,0.2635160307119278
15-day step,1210,P002,graph,15,0.27456785050542476
15-day step,1210,P002,graph,16,0.2501595769639414
15-day step,1210,P002,graph,17,0.28837791964201753
15-day step,1210,P002,sequential,0,0.0
15-day step,1210,P002,sequential,1,0.023452782386227847
15-day step,1210,P002,sequential,2,-0.05743093108885622
15-day step,1210,P002,sequential,3,-0.13291300912972798
15-day step,1210,P002,sequential,4,-0.1904117114816548
